order_item_id,order_id,product_id,quantity,unit_price,total_price
2384,1172,205,1,276.61,276.61
2385,815,146,4,308.55,1234.2
2386,1781,296,5,271.15,1355.75
2387,1852,431,5,391.07,1955.35
2388,1869,165,1,304.84,304.84
2389,2057,376,2,336.6,673.2
2390,2942,405,5,266.09,1330.45
2391,340,189,4,107.15,428.6
2392,1990,343,1,153.21,153.21
2393,1356,64,2,90.68,181.36
2394,2229,275,4,82.73,330.92
2395,469,299,1,414.97,414.97
2396,2012,52,5,355.67,1778.35
2397,867,463,5,346.27,1731.35
2398,698,500,4,489.05,1956.2
2399,2527,332,2,206.13,412.26
2400,261,373,2,371.72,743.44
2401,179,191,5,99.81,499.05
2402,318,221,3,398.64,1195.92
2403,2637,455,5,488.56,2442.8
2404,1075,267,2,98.26,196.52
2405,575,296,1,271.15,271.15
2406,606,466,5,86.21,431.05
2407,512,183,4,328.43,1313.72
2408,2775,491,3,312.24,936.72
2409,2544,96,1,490.48,490.48
2410,674,161,1,249.26,249.26
2411,2400,263,2,360.55,721.1
2412,1617,149,1,392.16,392.16
2413,1022,260,4,446.7,1786.8
2414,89,57,2,179.33,358.66
2415,69,464,1,244.4,244.4
2416,906,73,2,425.67,851.34
2417,138,38,4,398.51,1594.04
2418,2504,133,2,204.93,409.86
2419,30,383,4,455.37,1821.48
2420,2154,401,3,331.82,995.46
2421,2970,400,2,471.95,943.9
2422,988,453,3,279.36,838.08
2423,2942,18,5,391.14,1955.7
2424,335,33,5,167.24,836.2
2425,2336,150,3,400.45,1201.35
2426,2830,8,3,426.19,1278.57
2427,149,66,4,66.25,265.0
2428,97,123,2,344.13,688.26
2429,212,183,3,328.43,985.29
2430,2965,427,5,404.97,2024.85
2431,2569,318,4,176.88,707.52
2432,2658,130,4,393.65,1574.6
2433,2686,132,1,200.36,200.36
2434,2653,497,3,353.45,1060.35
2435,950,259,5,455.51,2277.55
2436,1676,47,5,259.96,1299.8
2437,1165,252,1,110.59,110.59
2438,1709,381,5,162.0,810.0
2439,2057,273,2,65.01,130.02
2440,753,429,3,275.84,827.52
2441,196,116,4,150.95,603.8
2442,2751,279,4,265.25,1061.0
2443,176,103,5,286.8,1434.0
2444,219,235,4,151.42,605.68
2445,2746,239,3,142.41,427.23
2446,1394,34,4,452.47,1809.88
2447,1104,74,5,398.49,1992.45
2448,1366,209,3,428.4,1285.2
2449,1548,197,5,219.25,1096.25
2450,967,161,5,249.26,1246.3
2451,1194,68,3,85.06,255.18
2452,2888,330,2,95.17,190.34
2453,2331,117,3,233.45,700.35
2454,630,130,3,393.65,1180.95
2455,603,291,2,18.43,36.86
2456,304,490,4,447.97,1791.88
2457,930,95,5,156.67,783.35
2458,2403,182,3,301.42,904.26
2459,732,410,5,468.81,2344.05
2460,499,326,5,335.75,1678.75
2461,2962,157,4,34.48,137.92
2462,2400,59,3,193.1,579.3
2463,757,313,3,388.93,1166.79
2464,736,179,4,273.45,1093.8
2465,2793,23,5,232.08,1160.4
2466,1857,144,3,229.73,689.19
2467,2572,238,3,63.75,191.25
2468,2145,354,3,453.55,1360.65
2469,1805,162,1,209.69,209.69
2470,1901,348,5,119.26,596.3
2471,925,151,1,309.72,309.72
2472,81,438,3,360.39,1081.17
2473,892,237,5,467.89,2339.45
2474,277,449,1,100.95,100.95
2475,1057,495,4,271.62,1086.48
2476,1754,499,4,39.15,156.6
2477,1514,333,4,119.6,478.4
2478,2273,175,4,29.91,119.64
2479,206,238,1,63.75,63.75
2480,2870,179,2,273.45,546.9
2481,2687,119,5,439.83,2199.15
2482,1375,338,5,46.36,231.8
2483,441,66,3,66.25,198.75
2484,1243,266,3,20.38,61.14
2485,1805,24,2,160.61,321.22
2486,2,172,3,133.71,401.13
2487,2317,48,4,474.47,1897.88
2488,335,338,1,46.36,46.36
2489,2206,68,2,85.06,170.12
2490,625,417,2,173.27,346.54
2491,1730,32,1,120.34,120.34
2492,614,189,3,107.15,321.45
2493,2651,181,5,361.05,1805.25
2494,2934,106,4,286.43,1145.72
2495,878,400,5,471.95,2359.75
2496,1411,2,3,312.36,937.08
2497,1749,83,4,147.86,591.44
2498,754,62,4,413.53,1654.12
2499,2782,347,4,168.19,672.76
2500,1758,362,4,264.04,1056.16
2501,2366,142,4,140.52,562.08
2502,2023,478,1,308.94,308.94
2503,356,306,4,245.44,981.76
2504,889,489,3,33.56,100.68
2505,2716,377,1,404.65,404.65
2506,2024,385,4,324.13,1296.52
2507,1354,416,2,296.39,592.78
2508,2517,220,2,448.5,897.0
2509,478,352,4,363.64,1454.56
2510,1489,309,2,26.27,52.54
2511,1538,402,2,208.05,416.1
2512,1651,392,1,216.39,216.39
2513,557,230,5,372.58,1862.9
2514,212,397,2,287.26,574.52
2515,2954,25,1,467.71,467.71
2516,2468,350,1,350.34,350.34
2517,2368,280,3,17.85,53.55
2518,529,2,2,312.36,624.72
2519,264,318,5,176.88,884.4
2520,2375,365,2,337.34,674.68
2521,2211,290,2,328.66,657.32
2522,2773,411,4,417.15,1668.6
2523,2335,229,3,219.05,657.15
2524,62,204,2,291.73,583.46
2525,1562,285,1,21.25,21.25
2526,287,398,4,142.56,570.24
2527,1746,249,3,158.77,476.31
2528,271,222,1,88.55,88.55
2529,2455,31,1,463.02,463.02
2530,411,120,3,69.88,209.64
2531,2883,473,3,321.61,964.83
2532,2163,345,5,246.56,1232.8
2533,1027,489,4,33.56,134.24
2534,324,472,1,160.96,160.96
2535,1002,218,5,141.65,708.25
2536,2207,487,4,446.05,1784.2
2537,2467,500,4,489.05,1956.2
2538,2415,433,5,243.78,1218.9
2539,2683,3,3,144.42,433.26
2540,2267,110,2,308.45,616.9
2541,1011,318,1,176.88,176.88
2542,1710,240,5,415.28,2076.4
2543,1798,225,5,59.7,298.5
2544,474,342,4,248.44,993.76
2545,1362,141,3,347.03,1041.09
2546,208,496,2,482.6,965.2
2547,315,88,3,425.2,1275.6
2548,490,172,4,133.71,534.84
2549,2800,424,3,342.26,1026.78
2550,2901,171,2,494.64,989.28
2551,1121,20,3,443.54,1330.62
2552,1959,473,1,321.61,321.61
2553,1885,25,1,467.71,467.71
2554,252,356,2,474.59,949.18
2555,493,461,2,301.35,602.7
2556,2191,18,2,391.14,782.28
2557,507,412,3,191.68,575.04
2558,340,129,4,425.79,1703.16
2559,991,209,4,428.4,1713.6
2560,15,123,3,344.13,1032.39
2561,403,254,3,80.46,241.38
2562,1992,273,2,65.01,130.02
2563,2543,210,4,33.87,135.48
2564,1543,304,3,498.58,1495.74
2565,2473,303,1,396.14,396.14
2566,1540,207,2,403.74,807.48
2567,1112,310,2,143.94,287.88
2568,98,152,4,56.96,227.84
2569,767,430,2,100.93,201.86
2570,60,388,4,163.06,652.24
2571,707,327,2,232.81,465.62
2572,167,233,4,298.01,1192.04
2573,2521,474,3,285.15,855.45
2574,825,314,2,452.01,904.02
2575,242,263,3,360.55,1081.65
2576,1431,229,3,219.05,657.15
2577,487,352,4,363.64,1454.56
2578,369,12,2,231.37,462.74
2579,1481,344,1,267.38,267.38
2580,1289,369,2,184.98,369.96
2581,2039,216,2,335.79,671.58
2582,699,426,1,170.88,170.88
2583,2707,274,4,76.08,304.32
2584,815,29,2,447.67,895.34
2585,2249,256,4,78.04,312.16
2586,2062,14,5,59.94,299.7
2587,2829,374,1,152.61,152.61
2588,13,9,3,465.42,1396.26
2589,322,136,1,280.33,280.33
2590,666,131,2,402.02,804.04
2591,1530,347,2,168.19,336.38
2592,1370,301,5,416.56,2082.8
2593,1787,100,3,263.22,789.66
2594,3,466,2,86.21,172.42
2595,1292,173,1,328.81,328.81
2596,1506,138,2,39.68,79.36
2597,1532,131,3,402.02,1206.06
2598,162,116,2,150.95,301.9
2599,1937,280,4,17.85,71.4
2600,1304,215,5,75.72,378.6
2601,1053,40,2,360.68,721.36
2602,1364,101,4,41.45,165.8
2603,1100,55,5,48.89,244.45
2604,2126,384,4,303.86,1215.44
2605,2793,383,4,455.37,1821.48
2606,30,298,4,449.79,1799.16
2607,2309,85,1,190.59,190.59
2608,1255,214,2,228.2,456.4
2609,2203,481,4,168.1,672.4
2610,396,322,3,184.81,554.43
2611,541,96,4,490.48,1961.92
2612,577,203,1,34.72,34.72
2613,1974,389,2,378.51,757.02
2614,3,120,1,69.88,69.88
2615,1314,109,5,137.21,686.05
2616,1103,219,4,97.84,391.36
2617,1801,438,1,360.39,360.39
2618,1724,497,3,353.45,1060.35
2619,2990,432,1,447.84,447.84
2620,438,76,5,89.07,445.35
2621,1950,200,2,213.99,427.98
2622,2252,241,4,493.06,1972.24
2623,564,41,3,460.86,1382.58
2624,2511,468,1,409.62,409.62
2625,747,379,4,485.59,1942.36
2626,1095,253,1,497.0,497.0
2627,2376,346,2,327.42,654.84
2628,1519,207,3,403.74,1211.22
2629,261,8,3,426.19,1278.57
2630,2483,369,5,184.98,924.9
2631,742,412,3,191.68,575.04
2632,478,216,1,335.79,335.79
2633,2336,317,5,134.5,672.5
2634,1126,140,3,17.36,52.08
2635,962,152,1,56.96,56.96
2636,2427,129,2,425.79,851.58
2637,446,121,4,337.73,1350.92
2638,522,191,2,99.81,199.62
2639,2445,1,3,340.08,1020.24
2640,1998,427,4,404.97,1619.88
2641,762,329,1,449.78,449.78
2642,1906,417,3,173.27,519.81
2643,111,484,4,278.22,1112.88
2644,61,441,2,376.33,752.66
2645,2626,108,3,339.8,1019.4
2646,1345,21,4,327.49,1309.96
2647,2323,66,1,66.25,66.25
2648,2632,275,5,82.73,413.65
2649,1848,312,5,95.6,478.0
2650,2115,235,5,151.42,757.1
2651,2388,56,4,94.06,376.24
2652,2623,56,2,94.06,188.12
2653,2450,489,5,33.56,167.8
2654,322,207,3,403.74,1211.22
2655,1382,290,5,328.66,1643.3
2656,2482,318,2,176.88,353.76
2657,2196,97,2,10.1,20.2
2658,1287,85,1,190.59,190.59
2659,2062,28,5,158.64,793.2
2660,592,317,3,134.5,403.5
2661,360,417,1,173.27,173.27
2662,1338,471,3,412.78,1238.34
2663,1772,96,4,490.48,1961.92
2664,2774,363,4,424.84,1699.36
2665,1544,329,3,449.78,1349.34
2666,871,256,3,78.04,234.12
2667,746,148,5,413.63,2068.15
2668,2059,168,4,284.44,1137.76
2669,230,325,3,31.02,93.06
2670,95,55,3,48.89,146.67
2671,1649,446,4,410.23,1640.92
2672,1077,303,2,396.14,792.28
2673,934,256,5,78.04,390.2
2674,1421,255,1,441.32,441.32
2675,219,12,5,231.37,1156.85
2676,2503,17,3,366.59,1099.77
2677,1842,386,1,431.82,431.82
2678,1670,11,3,111.91,335.73
2679,521,210,1,33.87,33.87
2680,1484,335,1,90.83,90.83
2681,1575,50,4,446.09,1784.36
2682,1026,280,5,17.85,89.25
2683,1189,185,3,457.7,1373.1
2684,2743,37,4,27.81,111.24
2685,150,123,5,344.13,1720.65
2686,2384,163,1,384.28,384.28
2687,1576,342,1,248.44,248.44
2688,1472,90,3,283.33,849.99
2689,959,405,3,266.09,798.27
2690,2457,96,3,490.48,1471.44
2691,1766,350,3,350.34,1051.02
2692,2307,497,1,353.45,353.45
2693,1604,426,3,170.88,512.64
2694,277,397,4,287.26,1149.04
2695,1295,264,3,125.24,375.72
2696,1339,431,1,391.07,391.07
2697,617,168,2,284.44,568.88
2698,1036,210,1,33.87,33.87
2699,1936,234,1,155.23,155.23
2700,1643,353,2,331.01,662.02
2701,540,94,5,152.51,762.55
2702,1981,447,2,242.95,485.9
2703,2980,361,2,347.11,694.22
2704,324,292,1,114.35,114.35
2705,414,499,4,39.15,156.6
2706,1081,198,5,155.88,779.4
2707,1798,422,1,226.46,226.46
2708,2456,458,2,320.56,641.12
2709,2855,76,2,89.07,178.14
2710,1901,95,5,156.67,783.35
2711,1108,307,2,336.95,673.9
2712,1322,415,4,461.53,1846.12
2713,726,7,5,374.29,1871.45
2714,837,83,5,147.86,739.3
2715,2314,148,5,413.63,2068.15
2716,660,393,4,36.72,146.88
2717,2902,405,4,266.09,1064.36
2718,803,263,4,360.55,1442.2
2719,1169,93,2,470.8,941.6
2720,2671,413,3,250.91,752.73
2721,763,427,5,404.97,2024.85
2722,926,210,4,33.87,135.48
2723,1693,32,4,120.34,481.36
2724,389,162,5,209.69,1048.45
2725,1407,169,2,429.13,858.26
2726,1238,370,4,6.63,26.52
2727,1635,325,3,31.02,93.06
2728,219,470,5,425.5,2127.5
2729,1027,373,3,371.72,1115.16
2730,449,21,4,327.49,1309.96
2731,495,132,4,200.36,801.44
2732,1151,335,4,90.83,363.32
2733,316,258,3,315.91,947.73
2734,1965,289,5,319.32,1596.6
2735,710,47,4,259.96,1039.84
2736,813,471,2,412.78,825.56
2737,433,361,3,347.11,1041.33
2738,1633,1,2,340.08,680.16
2739,1708,478,5,308.94,1544.7
2740,1714,74,1,398.49,398.49
2741,1295,90,1,283.33,283.33
2742,1562,487,2,446.05,892.1
2743,1353,283,1,482.03,482.03
2744,1406,431,5,391.07,1955.35
2745,1479,1,2,340.08,680.16
2746,281,6,2,271.65,543.3
2747,956,224,5,65.72,328.6
2748,946,217,2,196.86,393.72
2749,2902,368,1,96.06,96.06
2750,2981,352,4,363.64,1454.56
2751,192,144,5,229.73,1148.65
2752,1731,360,1,123.44,123.44
2753,2042,341,1,274.99,274.99
2754,1068,337,2,30.4,60.8
2755,1882,128,3,481.82,1445.46
2756,2486,194,2,5.29,10.58
2757,413,40,3,360.68,1082.04
2758,1681,55,4,48.89,195.56
2759,2920,366,4,171.38,685.52
2760,2304,202,4,92.02,368.08
2761,1815,154,4,345.28,1381.12
2762,1972,58,1,18.23,18.23
2763,2935,55,4,48.89,195.56
2764,583,101,2,41.45,82.9
2765,1748,492,2,482.68,965.36
2766,1277,74,5,398.49,1992.45
2767,123,240,2,415.28,830.56
2768,1798,110,2,308.45,616.9
2769,1453,435,3,276.38,829.14
2770,884,22,2,109.85,219.7
2771,1345,248,4,142.49,569.96
2772,784,13,2,158.24,316.48
2773,1333,75,5,353.59,1767.95
2774,1397,496,3,482.6,1447.8
2775,8,235,2,151.42,302.84
2776,2390,77,3,70.39,211.17
2777,1754,14,1,59.94,59.94
2778,2373,104,1,247.08,247.08
2779,1427,487,3,446.05,1338.15
2780,763,33,3,167.24,501.72
2781,2677,315,1,109.87,109.87
2782,2845,175,3,29.91,89.73
2783,2250,94,5,152.51,762.55
2784,1809,155,4,100.61,402.44
2785,2895,261,5,105.79,528.95
2786,1382,371,1,386.41,386.41
2787,816,491,1,312.24,312.24
2788,2352,233,1,298.01,298.01
2789,851,64,1,90.68,90.68
2790,319,437,4,24.44,97.76
2791,322,224,2,65.72,131.44
2792,2366,386,5,431.82,2159.1
2793,414,152,5,56.96,284.8
2794,2655,443,5,154.64,773.2
2795,1979,372,2,243.87,487.74
2796,2732,99,2,70.4,140.8
2797,176,36,3,66.87,200.61
2798,2507,311,4,240.53,962.12
2799,1726,101,2,41.45,82.9
2800,2889,7,5,374.29,1871.45
2801,751,486,5,244.38,1221.9
2802,1654,23,3,232.08,696.24
2803,2313,326,5,335.75,1678.75
2804,1902,71,2,283.49,566.98
2805,1853,253,1,497.0,497.0
2806,1849,215,4,75.72,302.88
2807,2788,76,4,89.07,356.28
2808,2814,430,3,100.93,302.79
2809,2889,485,5,414.93,2074.65
2810,2033,491,4,312.24,1248.96
2811,131,190,2,405.45,810.9
2812,2202,340,2,298.49,596.98
2813,442,376,2,336.6,673.2
2814,294,374,3,152.61,457.83
2815,775,231,3,333.45,1000.35
2816,1744,311,2,240.53,481.06
2817,2001,415,3,461.53,1384.59
2818,419,414,2,376.33,752.66
2819,2852,481,3,168.1,504.3
2820,1050,14,5,59.94,299.7
2821,2000,198,5,155.88,779.4
2822,2645,151,1,309.72,309.72
2823,247,376,2,336.6,673.2
2824,2421,275,3,82.73,248.19
2825,2661,241,3,493.06,1479.18
2826,495,84,1,114.03,114.03
2827,1368,331,4,134.29,537.16
2828,1238,420,4,278.62,1114.48
2829,711,35,5,11.34,56.7
2830,2246,146,2,308.55,617.1
2831,2661,456,1,480.68,480.68
2832,946,65,2,347.94,695.88
2833,1610,184,1,345.54,345.54
2834,2363,470,5,425.5,2127.5
2835,2534,157,5,34.48,172.4
2836,1540,316,5,374.85,1874.25
2837,625,394,4,334.52,1338.08
2838,869,364,2,54.14,108.28
2839,2056,406,5,455.56,2277.8
2840,1893,56,2,94.06,188.12
2841,2160,124,5,105.53,527.65
2842,2994,493,1,367.17,367.17
2843,2098,298,4,449.79,1799.16
2844,2907,479,2,37.9,75.8
2845,2692,109,2,137.21,274.42
2846,361,355,3,356.35,1069.05
2847,2066,276,1,73.28,73.28
2848,2065,404,3,240.89,722.67
2849,448,419,1,434.64,434.64
2850,1215,15,3,483.8,1451.4
2851,1821,451,5,162.37,811.85
2852,1944,375,5,355.86,1779.3
2853,2392,138,1,39.68,39.68
2854,1758,118,5,433.66,2168.3
2855,404,10,1,115.69,115.69
2856,272,39,3,486.8,1460.4
2857,312,397,3,287.26,861.78
2858,147,463,1,346.27,346.27
2859,2452,85,5,190.59,952.95
2860,657,384,1,303.86,303.86
2861,1685,224,5,65.72,328.6
2862,2163,62,1,413.53,413.53
2863,2567,100,1,263.22,263.22
2864,824,21,3,327.49,982.47
2865,93,469,2,468.0,936.0
2866,2008,179,5,273.45,1367.25
2867,601,246,3,174.63,523.89
2868,1792,461,4,301.35,1205.4
2869,1786,216,4,335.79,1343.16
2870,456,459,1,92.18,92.18
2871,1174,198,5,155.88,779.4
2872,1577,332,3,206.13,618.39
2873,674,225,5,59.7,298.5
2874,1203,10,4,115.69,462.76
2875,74,159,5,35.08,175.4
2876,952,241,2,493.06,986.12
2877,1064,191,3,99.81,299.43
2878,2926,488,3,420.27,1260.81
2879,2805,72,1,33.07,33.07
2880,508,351,2,81.16,162.32
2881,1490,363,1,424.84,424.84
2882,655,381,1,162.0,162.0
2883,357,489,4,33.56,134.24
2884,411,42,5,461.98,2309.9
2885,1987,410,3,468.81,1406.43
2886,614,167,4,434.07,1736.28
2887,1894,367,3,152.38,457.14
2888,314,210,2,33.87,67.74
2889,2462,373,3,371.72,1115.16
2890,2,221,5,398.64,1993.2
2891,2501,487,5,446.05,2230.25
2892,2419,342,1,248.44,248.44
2893,149,147,5,421.31,2106.55
2894,2349,105,5,127.87,639.35
2895,1838,333,1,119.6,119.6
2896,1453,33,4,167.24,668.96
2897,1585,234,2,155.23,310.46
2898,1069,84,2,114.03,228.06
2899,98,276,1,73.28,73.28
2900,2048,345,4,246.56,986.24
2901,484,344,1,267.38,267.38
2902,227,259,3,455.51,1366.53
2903,1177,130,2,393.65,787.3
2904,2129,230,4,372.58,1490.32
2905,2259,347,1,168.19,168.19
2906,441,341,2,274.99,549.98
2907,2542,139,5,408.55,2042.75
2908,1814,83,4,147.86,591.44
2909,1332,51,2,82.01,164.02
2910,536,35,2,11.34,22.68
2911,8,128,5,481.82,2409.1
2912,36,223,5,10.2,51.0
2913,2298,406,1,455.56,455.56
2914,1166,377,2,404.65,809.3
2915,1118,367,3,152.38,457.14
2916,34,360,1,123.44,123.44
2917,1087,404,3,240.89,722.67
2918,888,251,2,255.79,511.58
2919,1028,172,4,133.71,534.84
2920,508,299,3,414.97,1244.91
2921,616,238,1,63.75,63.75
2922,1285,56,3,94.06,282.18
2923,2332,387,2,64.09,128.18
2924,2850,439,1,207.63,207.63
2925,385,293,5,338.23,1691.15
2926,1651,110,1,308.45,308.45
2927,1178,31,4,463.02,1852.08
2928,2366,30,5,370.73,1853.65
2929,1616,10,3,115.69,347.07
2930,2784,363,3,424.84,1274.52
2931,2625,486,2,244.38,488.76
2932,1218,491,1,312.24,312.24
2933,1305,213,4,257.85,1031.4
2934,962,429,2,275.84,551.68
2935,2021,162,1,209.69,209.69
2936,82,248,4,142.49,569.96
2937,1594,393,3,36.72,110.16
2938,1380,25,1,467.71,467.71
2939,1462,250,5,17.55,87.75
2940,331,48,5,474.47,2372.35
2941,442,427,1,404.97,404.97
2942,766,201,4,337.57,1350.28
2943,2742,479,1,37.9,37.9
2944,2446,359,5,414.54,2072.7
2945,2578,291,2,18.43,36.86
2946,2277,407,5,431.78,2158.9
2947,2348,35,4,11.34,45.36
2948,1228,123,2,344.13,688.26
2949,637,214,2,228.2,456.4
2950,2513,216,4,335.79,1343.16
2951,2097,143,4,442.11,1768.44
2952,1096,8,4,426.19,1704.76
2953,649,460,2,379.01,758.02
2954,382,475,1,396.22,396.22
2955,2934,333,2,119.6,239.2
2956,2925,121,2,337.73,675.46
2957,1921,423,3,101.18,303.54
2958,1688,208,2,188.7,377.4
2959,2945,434,4,476.39,1905.56
2960,965,24,5,160.61,803.05
2961,2433,5,4,198.68,794.72
2962,553,44,2,307.45,614.9
2963,934,242,5,112.61,563.05
2964,2808,198,1,155.88,155.88
2965,2939,455,1,488.56,488.56
2966,2349,125,2,276.3,552.6
2967,2794,383,5,455.37,2276.85
2968,1381,161,3,249.26,747.78
2969,115,262,1,91.71,91.71
2970,1474,452,5,370.39,1851.95
2971,1072,227,5,206.8,1034.0
2972,54,368,5,96.06,480.3
2973,125,17,1,366.59,366.59
2974,741,105,5,127.87,639.35
2975,2603,235,5,151.42,757.1
2976,2757,218,3,141.65,424.95
2977,1666,407,3,431.78,1295.34
2978,1919,23,3,232.08,696.24
2979,1501,174,5,84.68,423.4
2980,1244,102,5,19.25,96.25
2981,2846,196,1,162.16,162.16
2982,644,494,5,395.19,1975.95
2983,1501,261,3,105.79,317.37
2984,550,188,4,356.6,1426.4
2985,1424,229,3,219.05,657.15
2986,2205,412,2,191.68,383.36
2987,1305,330,4,95.17,380.68
2988,2246,68,5,85.06,425.3
2989,2918,371,5,386.41,1932.05
2990,1291,469,5,468.0,2340.0
2991,2332,302,3,401.21,1203.63
2992,1140,354,2,453.55,907.1
2993,671,170,3,128.43,385.29
2994,468,51,1,82.01,82.01
2995,1730,468,5,409.62,2048.1
2996,1778,156,1,240.71,240.71
2997,1608,287,2,275.77,551.54
2998,2158,234,3,155.23,465.69
2999,2935,477,2,14.71,29.42
3000,580,216,1,335.79,335.79
3001,727,190,4,405.45,1621.8
3002,310,1,3,340.08,1020.24
3003,1307,64,5,90.68,453.4
3004,2091,486,2,244.38,488.76
3005,61,314,1,452.01,452.01
3006,1346,238,3,63.75,191.25
3007,778,306,2,245.44,490.88
3008,801,93,4,470.8,1883.2
3009,1023,328,3,273.96,821.88
3010,466,177,2,433.83,867.66
3011,338,37,2,27.81,55.62
3012,1690,21,5,327.49,1637.45
3013,466,348,2,119.26,238.52
3014,2881,94,3,152.51,457.53
3015,1611,55,3,48.89,146.67
3016,1875,349,1,364.41,364.41
3017,273,141,4,347.03,1388.12
3018,1450,422,2,226.46,452.92
3019,104,256,1,78.04,78.04
3020,864,28,2,158.64,317.28
3021,2804,273,3,65.01,195.03
3022,1286,309,5,26.27,131.35
3023,2969,2,1,312.36,312.36
3024,2387,211,3,78.39,235.17
3025,2222,453,5,279.36,1396.8
3026,1212,83,3,147.86,443.58
3027,2793,168,1,284.44,284.44
3028,2463,413,2,250.91,501.82
3029,1757,278,3,172.39,517.17
3030,629,400,5,471.95,2359.75
3031,1630,201,4,337.57,1350.28
3032,952,419,2,434.64,869.28
3033,2991,96,1,490.48,490.48
3034,64,184,2,345.54,691.08
3035,2088,165,4,304.84,1219.36
3036,393,18,4,391.14,1564.56
3037,405,209,5,428.4,2142.0
3038,915,209,5,428.4,2142.0
3039,41,183,2,328.43,656.86
3040,2000,490,2,447.97,895.94
3041,1036,228,2,187.86,375.72
3042,2706,343,5,153.21,766.05
3043,1359,107,2,397.94,795.88
3044,1583,213,2,257.85,515.7
3045,2147,278,3,172.39,517.17
3046,2918,154,5,345.28,1726.4
3047,2024,32,3,120.34,361.02
3048,1775,299,3,414.97,1244.91
3049,31,96,2,490.48,980.96
3050,358,8,1,426.19,426.19
3051,2072,228,3,187.86,563.58
3052,527,334,5,399.19,1995.95
3053,78,182,1,301.42,301.42
3054,465,399,2,167.16,334.32
3055,2835,457,4,134.37,537.48
3056,2845,211,5,78.39,391.95
3057,2189,349,1,364.41,364.41
3058,708,190,2,405.45,810.9
3059,2984,126,4,416.59,1666.36
3060,2098,151,4,309.72,1238.88
3061,2352,69,5,335.66,1678.3
3062,1139,280,1,17.85,17.85
3063,2740,80,2,395.98,791.96
3064,2887,42,1,461.98,461.98
3065,543,381,5,162.0,810.0
3066,2984,229,1,219.05,219.05
3067,983,129,3,425.79,1277.37
3068,1849,44,2,307.45,614.9
3069,592,384,3,303.86,911.58
3070,1427,472,3,160.96,482.88
3071,2704,459,4,92.18,368.72
3072,2806,443,2,154.64,309.28
3073,2488,381,4,162.0,648.0
3074,2406,134,5,101.82,509.1
3075,1762,420,5,278.62,1393.1
3076,1512,265,5,476.53,2382.65
3077,1710,354,3,453.55,1360.65
3078,1371,377,5,404.65,2023.25
3079,2125,342,5,248.44,1242.2
3080,2365,486,2,244.38,488.76
3081,1938,357,4,377.73,1510.92
3082,1582,113,3,217.67,653.01
3083,2011,119,1,439.83,439.83
3084,2153,38,4,398.51,1594.04
3085,1684,425,3,183.8,551.4
3086,2054,391,1,493.09,493.09
3087,118,288,3,177.92,533.76
3088,2150,450,2,483.28,966.56
3089,2316,31,4,463.02,1852.08
3090,2047,15,3,483.8,1451.4
3091,238,190,2,405.45,810.9
3092,596,60,3,28.31,84.93
3093,714,170,1,128.43,128.43
3094,302,465,5,149.77,748.85
3095,2891,380,2,265.41,530.82
3096,748,376,2,336.6,673.2
3097,2663,392,4,216.39,865.56
3098,2513,395,4,354.28,1417.12
3099,711,496,3,482.6,1447.8
3100,2372,197,4,219.25,877.0
3101,2352,339,2,10.87,21.74
3102,2828,275,1,82.73,82.73
3103,2570,382,1,232.87,232.87
3104,1788,413,5,250.91,1254.55
3105,168,490,3,447.97,1343.91
3106,2395,231,1,333.45,333.45
3107,336,19,1,56.61,56.61
3108,2544,46,2,247.69,495.38
3109,1154,485,1,414.93,414.93
3110,1177,365,2,337.34,674.68
3111,670,420,5,278.62,1393.1
3112,856,173,4,328.81,1315.24
3113,120,180,5,429.06,2145.3
3114,903,429,2,275.84,551.68
3115,384,302,3,401.21,1203.63
3116,2346,334,3,399.19,1197.57
3117,346,93,3,470.8,1412.4
3118,1558,138,5,39.68,198.4
3119,2512,446,2,410.23,820.46
3120,935,61,2,379.12,758.24
3121,2326,344,1,267.38,267.38
3122,2731,288,4,177.92,711.68
3123,1459,72,3,33.07,99.21
3124,2151,222,4,88.55,354.2
3125,478,157,2,34.48,68.96
3126,707,358,5,45.1,225.5
3127,872,273,2,65.01,130.02
3128,315,416,5,296.39,1481.95
3129,1395,302,1,401.21,401.21
3130,2684,469,5,468.0,2340.0
3131,1236,403,2,366.79,733.58
3132,2910,273,3,65.01,195.03
3133,1848,53,5,281.03,1405.15
3134,91,411,5,417.15,2085.75
3135,2891,393,4,36.72,146.88
3136,1077,285,4,21.25,85.0
3137,1179,85,4,190.59,762.36
3138,1313,130,2,393.65,787.3
3139,33,315,3,109.87,329.61
3140,857,24,3,160.61,481.83
3141,2523,35,5,11.34,56.7
3142,2369,161,2,249.26,498.52
3143,913,393,4,36.72,146.88
3144,1669,263,1,360.55,360.55
3145,1857,104,3,247.08,741.24
3146,854,419,5,434.64,2173.2
3147,1696,485,2,414.93,829.86
3148,1150,325,4,31.02,124.08
3149,1438,26,5,247.86,1239.3
3150,1622,53,1,281.03,281.03
3151,1275,490,4,447.97,1791.88
3152,934,203,3,34.72,104.16
3153,2582,283,4,482.03,1928.12
3154,95,106,3,286.43,859.29
3155,603,479,2,37.9,75.8
3156,2091,227,5,206.8,1034.0
3157,350,184,2,345.54,691.08
3158,1898,50,1,446.09,446.09
3159,2692,48,1,474.47,474.47
3160,1555,349,3,364.41,1093.23
3161,2280,283,2,482.03,964.06
