order_id,customer_id,order_date,status,shipping_city,shipping_state
1783,366,2022-06-02,shipped,San Antonio,CA
1784,338,2022-03-10,pending,Los Angeles,TX
1785,235,2022-07-18,shipped,Dallas,AZ
1786,487,2022-06-26,processing,Houston,CA
1787,746,2022-08-30,shipped,San Antonio,CA
1788,334,2022-02-11,cancelled,New York,PA
1789,252,2022-10-05,delivered,Philadelphia,CA
1790,847,2022-12-30,delivered,New York,CA
1791,529,2022-06-26,delivered,San Jose,AZ
1792,199,2022-05-15,returned,Houston,AZ
1793,857,2022-03-17,shipped,San Jose,NY
1794,743,2022-04-15,cancelled,San Diego,TX
1795,840,2022-09-13,delivered,San Jose,TX
1796,114,2022-02-27,delivered,Dallas,PA
1797,59,2022-06-18,delivered,San Jose,NY
1798,925,2022-12-09,shipped,New York,CA
1799,37,2022-05-03,processing,New York,NY
1800,928,2022-09-01,delivered,Phoenix,CA
1801,915,2022-12-16,shipped,Dallas,TX
1802,703,2022-01-18,delivered,Los Angeles,TX
1803,127,2022-07-10,processing,San Jose,AZ
1804,710,2022-02-28,delivered,New York,TX
1805,569,2022-11-24,shipped,Chicago,CA
1806,946,2022-12-22,processing,San Antonio,TX
1807,490,2022-04-20,shipped,Los Angeles,TX
1808,272,2022-05-01,delivered,San Antonio,NY
1809,94,2022-04-23,processing,San Antonio,CA
1810,316,2022-02-15,shipped,San Antonio,TX
1811,756,2022-01-08,delivered,San Jose,CA
1812,911,2022-10-20,delivered,New York,TX
1813,727,2022-11-28,shipped,Phoenix,TX
1814,743,2022-03-11,pending,Houston,IL
1815,160,2022-09-18,delivered,San Antonio,AZ
1816,524,2022-12-17,delivered,Houston,CA
1817,993,2022-03-30,delivered,Dallas,CA
1818,129,2022-05-31,pending,San Diego,TX
1819,161,2022-11-15,shipped,San Jose,CA
1820,272,2022-03-06,returned,Los Angeles,CA
1821,813,2022-01-23,processing,San Diego,IL
1822,714,2022-09-11,processing,San Jose,NY
1823,149,2022-01-14,shipped,New York,CA
1824,9,2022-10-10,delivered,Chicago,NY
1825,746,2022-12-30,delivered,Dallas,TX
1826,516,2022-08-02,shipped,San Antonio,IL
1827,7,2022-10-15,returned,Philadelphia,IL
1828,780,2022-10-27,delivered,San Jose,NY
1829,974,2022-11-06,delivered,New York,CA
1830,288,2022-03-21,shipped,San Diego,PA
1831,766,2022-12-31,processing,San Antonio,IL
1832,873,2022-06-26,shipped,San Antonio,CA
1833,59,2022-05-21,shipped,San Jose,TX
1834,502,2022-12-11,shipped,Dallas,PA
1835,802,2022-11-20,delivered,Chicago,TX
1836,289,2022-07-14,delivered,Phoenix,TX
1837,620,2022-10-16,cancelled,Phoenix,CA
1838,246,2022-08-05,pending,Chicago,IL
1839,783,2022-01-21,processing,Dallas,CA
1840,598,2022-07-20,delivered,Chicago,IL
1841,859,2022-08-16,delivered,San Antonio,TX
1842,888,2022-04-07,delivered,Dallas,CA
1843,447,2022-02-20,processing,Los Angeles,PA
1844,836,2022-05-22,pending,Phoenix,IL
1845,78,2022-08-02,delivered,Philadelphia,TX
1846,220,2022-11-24,shipped,San Antonio,CA
1847,133,2022-10-05,pending,San Jose,TX
1848,992,2022-11-30,delivered,San Jose,PA
1849,123,2022-04-21,shipped,San Diego,NY
1850,529,2022-10-07,shipped,New York,AZ
1851,538,2022-12-08,delivered,Dallas,TX
1852,733,2022-08-10,cancelled,Chicago,TX
1853,553,2022-08-26,delivered,Philadelphia,IL
1854,490,2022-09-19,delivered,Phoenix,TX
1855,83,2022-05-21,processing,San Diego,PA
1856,704,2022-01-25,pending,Dallas,CA
1857,66,2022-01-06,shipped,Chicago,TX
1858,889,2022-03-06,pending,New York,CA
1859,397,2022-03-22,pending,Philadelphia,AZ
1860,161,2022-02-17,shipped,Chicago,NY
1861,391,2022-10-23,delivered,Phoenix,TX
1862,87,2022-10-10,returned,Phoenix,PA
1863,975,2022-05-27,shipped,San Jose,CA
1864,478,2022-03-05,pending,New York,NY
1865,158,2022-11-14,shipped,San Jose,CA
1866,146,2022-05-24,processing,Los Angeles,TX
1867,820,2022-07-22,shipped,San Jose,PA
1868,855,2022-07-20,pending,Phoenix,NY
1869,513,2022-07-01,cancelled,Dallas,CA
1870,121,2022-07-24,delivered,Chicago,AZ
1871,839,2022-05-11,pending,Dallas,CA
1872,32,2022-05-02,shipped,Los Angeles,TX
1873,651,2022-06-20,delivered,New York,AZ
1874,279,2022-05-13,delivered,Houston,NY
1875,658,2022-11-30,cancelled,Chicago,CA
1876,275,2022-04-25,delivered,New York,PA
1877,842,2022-04-29,processing,Los Angeles,TX
1878,325,2022-08-13,shipped,Phoenix,TX
1879,753,2022-08-12,shipped,New York,CA
1880,358,2022-01-21,delivered,Houston,IL
1881,498,2022-04-26,cancelled,Dallas,IL
1882,273,2022-11-27,returned,Philadelphia,TX
1883,703,2022-10-25,processing,San Jose,CA
1884,214,2022-03-29,delivered,Philadelphia,IL
1885,473,2022-08-12,processing,Phoenix,TX
1886,446,2022-03-04,delivered,Chicago,CA
1887,877,2022-03-11,processing,Los Angeles,AZ
1888,656,2022-06-03,delivered,San Diego,CA
1889,933,2022-08-10,shipped,San Diego,PA
1890,801,2022-02-08,delivered,Phoenix,IL
1891,379,2022-08-23,pending,New York,AZ
1892,905,2022-04-28,shipped,Philadelphia,PA
1893,818,2022-03-13,cancelled,Chicago,NY
1894,337,2022-02-09,delivered,Philadelphia,TX
1895,852,2022-10-22,shipped,San Jose,TX
1896,309,2022-08-26,delivered,San Jose,CA
1897,753,2022-03-26,shipped,Chicago,AZ
1898,157,2022-10-01,pending,Dallas,CA
1899,775,2022-09-19,processing,San Jose,TX
1900,428,2022-08-22,cancelled,Phoenix,IL
1901,528,2022-08-23,shipped,Philadelphia,CA
1902,313,2022-08-17,shipped,New York,TX
1903,882,2022-03-12,shipped,San Antonio,CA
1904,228,2022-05-29,delivered,Chicago,NY
1905,654,2022-05-14,pending,Los Angeles,PA
1906,537,2022-06-17,shipped,Chicago,TX
1907,115,2022-07-17,delivered,Chicago,CA
1908,111,2022-08-29,shipped,Philadelphia,IL
1909,40,2022-06-18,processing,San Diego,CA
1910,531,2022-10-05,delivered,Chicago,CA
1911,981,2022-12-24,processing,Los Angeles,CA
1912,359,2022-04-01,processing,Los Angeles,PA
1913,496,2022-05-03,delivered,San Diego,IL
1914,639,2022-05-01,delivered,Philadelphia,CA
1915,842,2022-08-07,delivered,Philadelphia,CA
1916,793,2022-03-31,processing,Los Angeles,CA
1917,765,2022-09-19,pending,Los Angeles,PA
1918,587,2022-08-12,delivered,San Jose,TX
1919,364,2022-11-22,processing,Los Angeles,CA
1920,302,2022-01-03,shipped,Chicago,TX
1921,893,2022-12-11,delivered,Phoenix,CA
1922,133,2022-12-31,shipped,Houston,TX
1923,317,2022-04-16,shipped,San Jose,IL
1924,640,2022-07-11,processing,Dallas,CA
1925,988,2022-06-09,pending,San Jose,TX
1926,506,2022-02-01,shipped,Houston,NY
1927,830,2022-12-01,delivered,Dallas,PA
1928,28,2022-06-04,delivered,San Diego,PA
1929,375,2022-09-06,delivered,Los Angeles,CA
1930,590,2022-02-28,delivered,Los Angeles,IL
1931,452,2022-04-06,delivered,Houston,TX
1932,671,2022-06-16,delivered,Dallas,AZ
1933,683,2022-02-16,shipped,Chicago,AZ
1934,785,2022-06-22,processing,Los Angeles,IL
1935,470,2022-03-01,delivered,Dallas,PA
1936,164,2022-04-01,delivered,San Jose,NY
1937,578,2022-09-18,shipped,Los Angeles,PA
1938,766,2022-12-15,processing,San Diego,AZ
1939,605,2022-05-29,shipped,San Diego,CA
1940,95,2022-04-13,delivered,San Antonio,IL
1941,104,2022-01-28,returned,New York,TX
1942,676,2022-02-07,processing,San Antonio,TX
1943,977,2022-07-15,delivered,Los Angeles,TX
1944,696,2022-03-25,delivered,Dallas,PA
1945,914,2022-09-16,delivered,Chicago,TX
1946,420,2022-03-30,pending,San Antonio,AZ
1947,795,2022-09-05,cancelled,Philadelphia,TX
1948,358,2022-06-03,shipped,San Antonio,PA
1949,169,2022-07-15,shipped,Dallas,CA
1950,318,2022-11-30,pending,Phoenix,PA
1951,688,2022-11-24,processing,Phoenix,CA
1952,208,2022-05-12,shipped,San Diego,TX
1953,615,2022-01-17,shipped,Chicago,CA
1954,609,2022-07-24,shipped,San Diego,CA
1955,500,2022-05-29,pending,Chicago,CA
1956,306,2022-11-07,cancelled,Chicago,NY
1957,862,2022-11-01,delivered,San Antonio,NY
1958,361,2022-04-03,shipped,Chicago,TX
1959,7,2022-10-13,delivered,San Antonio,PA
1960,247,2022-05-17,cancelled,New York,AZ
1961,719,2022-07-18,processing,Los Angeles,CA
1962,582,2022-12-10,delivered,Dallas,TX
1963,774,2022-03-23,shipped,Los Angeles,TX
1964,861,2022-02-20,delivered,San Jose,TX
1965,87,2022-11-06,returned,Philadelphia,TX
1966,937,2022-04-01,shipped,Houston,TX
1967,639,2022-03-28,shipped,San Diego,CA
1968,59,2022-12-14,processing,Phoenix,CA
1969,850,2022-09-05,processing,New York,PA
1970,247,2022-04-22,cancelled,Dallas,CA
1971,927,2022-04-22,processing,Los Angeles,TX
1972,340,2022-02-05,delivered,Philadelphia,TX
1973,135,2022-04-21,returned,Houston,TX
1974,859,2022-10-30,processing,San Diego,IL
1975,979,2022-05-12,pending,New York,CA
1976,277,2022-09-24,processing,San Jose,CA
1977,578,2022-12-20,shipped,San Jose,PA
1978,1,2022-01-26,processing,Houston,CA
1979,732,2022-11-04,delivered,Los Angeles,AZ
1980,868,2022-09-14,shipped,Los Angeles,TX
1981,350,2022-02-12,delivered,Dallas,CA
1982,775,2022-11-15,delivered,Philadelphia,CA
1983,457,2022-11-24,shipped,Phoenix,IL
1984,978,2022-07-27,processing,Houston,NY
1985,619,2022-10-10,delivered,San Diego,CA
1986,347,2022-06-16,processing,San Antonio,TX
1987,224,2022-06-10,delivered,San Antonio,CA
1988,179,2022-10-11,pending,San Jose,AZ
1989,716,2022-03-04,delivered,San Jose,NY
1990,681,2022-08-20,shipped,Dallas,CA
1991,498,2022-03-31,pending,New York,PA
1992,883,2022-03-21,shipped,Los Angeles,IL
1993,788,2022-01-01,shipped,Philadelphia,TX
1994,190,2022-01-17,delivered,San Jose,TX
1995,433,2022-05-06,shipped,Philadelphia,CA
1996,638,2022-11-18,shipped,San Diego,NY
1997,233,2022-01-28,returned,Dallas,PA
1998,200,2022-02-17,shipped,Houston,TX
1999,172,2022-11-27,pending,Dallas,CA
2000,759,2022-04-02,delivered,Philadelphia,TX
2001,447,2022-03-21,processing,San Antonio,CA
2002,861,2022-02-12,shipped,San Antonio,TX
2003,605,2022-06-23,processing,New York,CA
2004,627,2022-01-15,returned,Houston,AZ
2005,614,2022-10-29,shipped,San Antonio,TX
2006,588,2022-12-18,shipped,Chicago,TX
2007,383,2022-08-01,delivered,San Antonio,TX
2008,791,2022-07-26,shipped,Phoenix,TX
2009,681,2022-05-03,processing,Houston,IL
2010,516,2022-10-18,pending,Dallas,TX
2011,422,2022-06-29,delivered,Philadelphia,IL
2012,375,2022-10-11,delivered,Phoenix,AZ
2013,556,2022-07-10,delivered,San Antonio,PA
2014,18,2022-02-08,pending,Los Angeles,CA
2015,560,2022-08-14,shipped,San Antonio,CA
2016,509,2022-03-12,delivered,Los Angeles,CA
2017,784,2022-06-04,shipped,San Diego,CA
2018,393,2022-12-17,processing,San Antonio,TX
2019,725,2022-02-20,delivered,Dallas,TX
2020,632,2022-12-29,shipped,New York,PA
2021,789,2022-01-21,delivered,Dallas,TX
2022,360,2022-11-23,pending,Phoenix,PA
2023,939,2022-03-10,pending,Houston,PA
2024,542,2022-08-24,processing,Houston,NY
2025,198,2022-06-28,processing,Philadelphia,CA
2026,519,2022-12-26,shipped,Phoenix,TX
2027,175,2022-11-08,shipped,Dallas,TX
2028,258,2022-09-27,shipped,Phoenix,PA
2029,1,2022-04-20,delivered,San Antonio,TX
2030,968,2022-09-13,delivered,Dallas,CA
2031,644,2022-05-08,delivered,Phoenix,CA
2032,67,2022-06-19,cancelled,New York,CA
2033,338,2022-03-31,delivered,Los Angeles,TX
2034,392,2022-10-13,pending,Dallas,CA
2035,261,2022-02-28,shipped,Dallas,CA
2036,666,2022-12-12,returned,Philadelphia,CA
2037,916,2022-11-08,delivered,San Diego,CA
2038,519,2022-08-25,shipped,Los Angeles,TX
2039,510,2022-06-04,delivered,San Jose,IL
2040,689,2022-01-18,processing,Phoenix,TX
2041,812,2022-08-08,delivered,Dallas,CA
2042,623,2022-10-24,delivered,Philadelphia,NY
2043,833,2022-10-16,delivered,San Diego,TX
2044,95,2022-05-12,shipped,Los Angeles,TX
2045,692,2022-03-19,processing,San Jose,CA
2046,664,2022-01-14,delivered,Houston,AZ
2047,522,2022-09-12,shipped,New York,NY
2048,985,2022-10-09,shipped,Phoenix,CA
2049,349,2022-07-28,pending,San Antonio,TX
2050,507,2022-01-03,shipped,New York,TX
2051,50,2022-03-19,processing,Chicago,NY
2052,284,2022-12-13,processing,Dallas,CA
2053,919,2022-07-27,pending,San Antonio,PA
2054,251,2022-07-02,pending,San Diego,TX
2055,552,2022-05-08,processing,Los Angeles,IL
2056,419,2022-04-27,pending,Philadelphia,CA
2057,555,2022-04-27,processing,Los Angeles,NY
2058,238,2022-01-08,delivered,Chicago,NY
2059,65,2022-12-01,processing,San Antonio,PA
2060,126,2022-12-10,cancelled,San Antonio,TX
2061,818,2022-12-21,processing,Chicago,TX
2062,839,2022-05-10,delivered,Philadelphia,CA
2063,664,2022-09-26,pending,Los Angeles,CA
2064,748,2022-01-24,processing,Chicago,TX
2065,94,2022-07-07,shipped,Houston,TX
2066,8,2022-03-26,shipped,Phoenix,PA
2067,487,2022-11-25,delivered,Philadelphia,NY
2068,643,2022-02-24,shipped,Chicago,TX
2069,443,2022-02-07,returned,Houston,NY
2070,609,2022-01-11,pending,Chicago,CA
2071,579,2022-09-27,pending,San Jose,TX
2072,659,2022-05-02,delivered,Phoenix,NY
2073,568,2022-06-10,shipped,New York,CA
2074,733,2022-06-03,processing,New York,TX
2075,674,2022-01-06,delivered,San Antonio,PA
2076,309,2022-12-11,processing,Chicago,CA
2077,497,2022-02-02,delivered,Chicago,IL
2078,812,2022-12-16,delivered,Houston,NY
2079,263,2022-02-06,processing,Houston,CA
2080,382,2022-08-27,delivered,Houston,PA
2081,443,2022-06-09,pending,San Jose,CA
2082,444,2022-06-21,delivered,Philadelphia,PA
2083,824,2022-01-09,shipped,Philadelphia,TX
2084,913,2022-04-02,delivered,San Diego,TX
2085,62,2022-07-14,delivered,Houston,TX
2086,895,2022-05-20,delivered,Philadelphia,CA
2087,431,2022-07-22,shipped,Chicago,PA
2088,382,2022-05-10,shipped,Philadelphia,CA
2089,509,2022-08-22,delivered,Houston,CA
2090,124,2022-08-20,shipped,Houston,CA
2091,747,2022-05-25,cancelled,Philadelphia,TX
2092,4,2022-10-28,shipped,Philadelphia,IL
2093,199,2022-03-09,pending,Philadelphia,NY
2094,446,2022-09-24,processing,San Antonio,AZ
2095,617,2022-02-21,processing,Chicago,CA
2096,49,2022-02-06,processing,San Antonio,PA
2097,456,2022-04-30,delivered,San Antonio,CA
2098,730,2022-04-21,delivered,San Jose,IL
2099,30,2022-09-16,delivered,San Diego,TX
2100,742,2022-11-03,processing,San Jose,TX
2101,427,2022-04-12,delivered,New York,CA
2102,268,2022-05-30,pending,San Antonio,CA
2103,929,2022-11-04,processing,New York,CA
2104,461,2022-01-06,delivered,San Antonio,AZ
2105,238,2022-04-17,shipped,Philadelphia,PA
2106,151,2022-05-28,cancelled,Phoenix,TX
2107,697,2022-02-16,returned,Chicago,CA
2108,744,2022-04-18,delivered,San Diego,TX
2109,852,2022-12-11,processing,Philadelphia,NY
2110,345,2022-05-27,delivered,Dallas,CA
2111,364,2022-01-22,delivered,San Diego,IL
2112,621,2022-05-19,shipped,Dallas,TX
2113,519,2022-02-14,shipped,Chicago,CA
2114,689,2022-12-25,delivered,Chicago,CA
2115,507,2022-01-05,shipped,Philadelphia,TX
2116,84,2022-10-14,shipped,New York,TX
2117,441,2022-04-26,delivered,Phoenix,PA
2118,632,2022-04-17,delivered,San Antonio,TX
2119,519,2022-09-25,pending,Dallas,TX
2120,998,2022-02-03,pending,Chicago,CA
2121,72,2022-10-30,shipped,Phoenix,TX
2122,915,2022-06-27,processing,Los Angeles,NY
2123,258,2022-04-01,processing,Houston,IL
2124,594,2022-04-09,delivered,Chicago,TX
2125,240,2022-01-15,processing,Phoenix,TX
2126,918,2022-12-04,processing,Houston,TX
2127,268,2022-10-25,processing,San Diego,NY
2128,30,2022-09-20,shipped,San Antonio,IL
2129,904,2022-12-12,shipped,Houston,AZ
2130,242,2022-03-06,shipped,New York,NY
2131,315,2022-01-12,processing,Philadelphia,PA
2132,304,2022-01-04,delivered,San Jose,CA
2133,428,2022-04-30,delivered,San Diego,IL
2134,359,2022-07-10,shipped,New York,AZ
2135,469,2022-10-18,delivered,New York,IL
2136,772,2022-11-17,processing,Dallas,AZ
2137,855,2022-05-20,shipped,San Antonio,CA
2138,72,2022-05-09,delivered,Philadelphia,TX
2139,612,2022-07-28,processing,San Diego,PA
2140,852,2022-08-06,shipped,San Antonio,IL
2141,378,2022-08-20,processing,San Antonio,TX
2142,941,2022-02-24,delivered,San Antonio,CA
2143,469,2022-02-22,processing,Chicago,AZ
2144,918,2022-06-24,shipped,Dallas,CA
2145,313,2022-04-30,delivered,San Diego,CA
2146,312,2022-03-18,delivered,Phoenix,TX
2147,416,2022-05-25,delivered,Chicago,IL
2148,971,2022-05-29,pending,San Jose,CA
2149,468,2022-12-15,cancelled,San Antonio,TX
2150,475,2022-03-30,processing,San Antonio,CA
2151,45,2022-10-31,delivered,Los Angeles,CA
2152,799,2022-09-07,processing,Chicago,NY
2153,71,2022-05-10,pending,Dallas,CA
2154,403,2022-11-23,processing,Philadelphia,TX
2155,893,2022-07-07,delivered,San Jose,TX
2156,45,2022-04-28,processing,New York,TX
2157,934,2022-01-19,delivered,Los Angeles,TX
2158,686,2022-09-29,pending,Dallas,CA
2159,387,2022-04-11,processing,San Jose,AZ
2160,277,2022-08-09,pending,Chicago,CA
2161,33,2022-09-01,delivered,San Diego,TX
2162,491,2022-03-13,pending,Los Angeles,PA
2163,851,2022-04-06,returned,Phoenix,IL
2164,365,2022-12-23,processing,New York,NY
2165,563,2022-01-12,processing,New York,NY
2166,994,2022-08-13,delivered,Dallas,CA
2167,388,2022-03-21,shipped,San Antonio,CA
2168,598,2022-09-29,cancelled,Houston,AZ
2169,168,2022-03-04,delivered,San Diego,IL
2170,108,2022-07-31,shipped,San Antonio,IL
2171,950,2022-01-01,processing,Phoenix,IL
2172,796,2022-07-13,delivered,New York,AZ
2173,872,2022-01-21,returned,Phoenix,CA
2174,255,2022-08-11,delivered,Philadelphia,IL
2175,650,2022-06-30,shipped,San Jose,CA
2176,723,2022-12-10,processing,Chicago,NY
2177,831,2022-12-01,pending,Houston,TX
2178,238,2022-05-23,shipped,San Antonio,IL
2179,327,2022-05-24,shipped,San Diego,CA
2180,499,2022-10-31,cancelled,Los Angeles,PA
2181,259,2022-06-14,shipped,New York,NY
2182,250,2022-04-23,processing,San Jose,CA
2183,199,2022-09-05,delivered,Los Angeles,CA
2184,427,2022-04-29,pending,Chicago,CA
2185,624,2022-02-16,delivered,New York,TX
2186,542,2022-01-07,returned,Philadelphia,CA
2187,698,2022-12-14,delivered,Los Angeles,TX
2188,751,2022-08-24,delivered,San Diego,CA
2189,82,2022-03-12,delivered,Chicago,CA
2190,133,2022-06-14,shipped,Los Angeles,CA
2191,552,2022-12-18,pending,Houston,AZ
2192,468,2022-06-10,shipped,New York,PA
2193,941,2022-02-04,processing,Los Angeles,IL
2194,62,2022-07-24,shipped,Dallas,NY
2195,661,2022-04-13,delivered,Los Angeles,PA
2196,423,2022-08-17,processing,New York,NY
2197,451,2022-10-07,delivered,San Jose,CA
2198,581,2022-05-27,delivered,San Antonio,IL
2199,695,2022-12-07,delivered,New York,CA
2200,632,2022-05-04,cancelled,Houston,CA
2201,94,2022-11-27,delivered,San Antonio,CA
2202,303,2022-08-27,delivered,San Antonio,CA
2203,775,2022-06-13,delivered,San Diego,TX
2204,825,2022-01-09,processing,Chicago,CA
2205,700,2022-05-17,pending,Los Angeles,CA
2206,371,2022-06-08,shipped,Houston,TX
2207,121,2022-11-10,delivered,Phoenix,NY
2208,30,2022-12-21,pending,Chicago,NY
2209,221,2022-05-11,processing,Houston,PA
2210,858,2022-01-22,delivered,Phoenix,TX
2211,963,2022-11-10,processing,Chicago,TX
2212,628,2022-07-18,delivered,Dallas,NY
2213,529,2022-02-06,processing,Houston,AZ
2214,27,2022-11-11,processing,Chicago,AZ
2215,464,2022-12-01,delivered,Dallas,AZ
2216,896,2022-05-31,processing,Chicago,CA
2217,598,2022-03-29,shipped,San Antonio,PA
2218,476,2022-04-01,delivered,Los Angeles,TX
2219,698,2022-10-03,shipped,San Antonio,PA
2220,83,2022-05-25,shipped,Houston,CA
2221,239,2022-12-03,shipped,Phoenix,CA
2222,828,2022-08-19,processing,Los Angeles,AZ
2223,320,2022-06-03,pending,Chicago,TX
2224,118,2022-10-11,processing,Houston,IL
2225,634,2022-01-16,delivered,Philadelphia,TX
2226,618,2022-03-18,shipped,Houston,TX
2227,93,2022-01-13,delivered,New York,CA
2228,618,2022-07-04,delivered,Houston,TX
2229,910,2022-03-10,delivered,San Jose,CA
2230,958,2022-04-12,delivered,Houston,TX
2231,725,2022-03-10,pending,San Jose,TX
2232,287,2022-04-26,delivered,Philadelphia,PA
2233,554,2022-04-18,pending,Chicago,AZ
2234,58,2022-12-23,delivered,Philadelphia,NY
2235,448,2022-12-04,shipped,Philadelphia,CA
2236,923,2022-04-23,pending,Los Angeles,AZ
2237,255,2022-09-06,delivered,New York,CA
2238,484,2022-08-30,delivered,Houston,CA
2239,838,2022-09-03,delivered,Los Angeles,TX
2240,231,2022-04-11,shipped,Chicago,IL
2241,864,2022-03-18,cancelled,Houston,TX
2242,739,2022-09-30,delivered,San Jose,AZ
2243,221,2022-08-10,delivered,Philadelphia,NY
2244,840,2022-10-05,returned,Dallas,TX
2245,258,2022-09-25,processing,Chicago,IL
2246,812,2022-11-26,delivered,Philadelphia,TX
2247,32,2022-04-15,pending,San Jose,TX
2248,247,2022-01-28,delivered,Philadelphia,TX
2249,591,2022-06-07,shipped,Chicago,CA
2250,435,2022-05-03,processing,San Diego,AZ
2251,871,2022-09-18,shipped,New York,TX
2252,8,2022-07-18,processing,Phoenix,TX
2253,237,2022-07-13,delivered,Phoenix,IL
2254,822,2022-10-05,processing,Philadelphia,NY
2255,109,2022-08-14,processing,San Diego,IL
2256,40,2022-02-13,pending,New York,TX
2257,356,2022-07-28,pending,Dallas,AZ
2258,802,2022-12-12,returned,San Diego,CA
2259,735,2022-05-15,shipped,New York,TX
2260,892,2022-12-27,delivered,Phoenix,CA
2261,12,2022-03-05,shipped,Chicago,CA
2262,458,2022-01-06,cancelled,Chicago,TX
2263,627,2022-05-10,processing,San Antonio,TX
2264,236,2022-04-10,shipped,New York,PA
2265,296,2022-08-16,delivered,Phoenix,TX
2266,267,2022-09-28,pending,Chicago,AZ
2267,161,2022-04-29,processing,Los Angeles,AZ
2268,235,2022-06-12,delivered,Phoenix,TX
2269,419,2022-09-13,returned,Philadelphia,TX
2270,483,2022-05-04,delivered,Philadelphia,CA
2271,259,2022-07-22,delivered,Philadelphia,TX
2272,933,2022-12-14,delivered,San Diego,TX
2273,663,2022-10-20,delivered,Philadelphia,TX
2274,833,2022-11-25,returned,Dallas,IL
2275,117,2022-05-09,delivered,Phoenix,TX
2276,1,2022-12-25,shipped,San Diego,TX
2277,975,2022-10-21,shipped,Philadelphia,TX
2278,644,2022-05-10,delivered,Phoenix,AZ
2279,63,2022-10-28,processing,Philadelphia,IL
2280,179,2022-03-14,delivered,Chicago,IL
2281,840,2022-12-17,delivered,Chicago,CA
2282,758,2022-12-24,delivered,New York,IL
2283,277,2022-09-07,pending,San Jose,TX
2284,409,2022-11-13,processing,Los Angeles,TX
2285,43,2022-03-08,delivered,Los Angeles,TX
2286,903,2022-02-13,pending,San Diego,TX
2287,999,2022-08-03,shipped,San Diego,TX
2288,444,2022-08-17,delivered,San Antonio,IL
2289,247,2022-03-07,delivered,Houston,NY
2290,207,2022-02-24,pending,Chicago,NY
2291,791,2022-01-10,delivered,Los Angeles,AZ
2292,943,2022-08-02,delivered,Phoenix,CA
2293,92,2022-07-26,processing,Dallas,NY
2294,623,2022-04-25,processing,San Jose,TX
2295,933,2022-05-22,processing,San Diego,IL
2296,732,2022-09-11,delivered,Chicago,AZ
2297,972,2022-03-26,delivered,Phoenix,TX
2298,301,2022-04-05,returned,New York,CA
2299,107,2022-08-16,processing,Dallas,CA
2300,719,2022-11-08,delivered,Dallas,NY
2301,602,2022-12-09,cancelled,Chicago,CA
2302,848,2022-03-11,delivered,Phoenix,NY
2303,176,2022-11-12,processing,Philadelphia,TX
2304,16,2022-03-03,cancelled,New York,TX
2305,88,2022-07-11,delivered,Houston,CA
2306,48,2022-10-24,delivered,Phoenix,PA
2307,179,2022-12-13,shipped,Chicago,CA
2308,511,2022-08-03,processing,Philadelphia,NY
2309,31,2022-07-31,shipped,Philadelphia,TX
2310,950,2022-02-06,shipped,Dallas,TX
2311,215,2022-08-03,delivered,Phoenix,CA
2312,644,2022-02-28,delivered,San Diego,IL
2313,532,2022-12-12,shipped,Dallas,PA
2314,977,2022-09-13,delivered,Los Angeles,TX
2315,967,2022-11-18,shipped,Philadelphia,CA
2316,678,2022-03-10,pending,Chicago,TX
2317,627,2022-03-26,cancelled,Dallas,CA
2318,689,2022-07-07,returned,Phoenix,IL
2319,887,2022-08-30,shipped,Houston,TX
2320,893,2022-09-20,shipped,Los Angeles,AZ
2321,449,2022-03-12,delivered,Dallas,AZ
2322,720,2022-01-14,shipped,Chicago,AZ
2323,187,2022-01-26,shipped,San Jose,TX
2324,830,2022-08-17,pending,San Antonio,TX
2325,603,2022-12-02,processing,Philadelphia,CA
2326,43,2022-07-14,processing,Dallas,TX
2327,256,2022-10-18,cancelled,Houston,TX
2328,143,2022-07-07,pending,San Antonio,NY
2329,144,2022-08-26,processing,Houston,IL
2330,94,2022-12-26,processing,Chicago,PA
2331,514,2022-03-18,shipped,New York,CA
2332,916,2022-07-05,processing,Phoenix,NY
2333,463,2022-06-27,shipped,Chicago,AZ
2334,416,2022-08-14,delivered,San Diego,TX
2335,80,2022-11-27,processing,Los Angeles,TX
2336,467,2022-01-08,pending,Dallas,NY
2337,617,2022-09-06,returned,Houston,IL
2338,331,2022-04-26,delivered,Chicago,CA
2339,116,2022-02-24,processing,Phoenix,TX
2340,434,2022-07-02,returned,Chicago,PA
2341,34,2022-12-20,shipped,Dallas,TX
2342,257,2022-01-23,delivered,Philadelphia,CA
2343,358,2022-06-23,delivered,Los Angeles,TX
2344,843,2022-05-28,pending,Houston,TX
2345,91,2022-05-28,delivered,San Diego,CA
2346,603,2022-10-01,shipped,Phoenix,NY
2347,402,2022-07-27,processing,Phoenix,CA
2348,1000,2022-07-05,pending,New York,CA
2349,121,2022-03-29,returned,Chicago,AZ
2350,764,2022-06-04,processing,New York,CA
2351,906,2022-12-11,delivered,Phoenix,IL
2352,71,2022-05-30,processing,Los Angeles,PA
2353,394,2022-04-03,delivered,Houston,AZ
2354,424,2022-01-26,processing,Philadelphia,CA
2355,288,2022-05-17,processing,San Diego,CA
2356,511,2022-03-10,delivered,Philadelphia,NY
2357,906,2022-08-18,processing,Los Angeles,CA
2358,318,2022-02-21,delivered,Phoenix,IL
2359,575,2022-01-05,delivered,San Diego,TX
2360,913,2022-12-18,shipped,Philadelphia,TX
2361,84,2022-02-22,pending,Chicago,PA
