,Date,store_id,product_id,actual_units_sold,predicted_units_sold
8313,12/11/2020,47,1043,174,113.37
8314,13/11/2020,27,1018,119,110.4066667
8315,14/11/2020,12,1036,97,115.0833333
8316,15/11/2020,45,1031,90,97.70666667
8317,16/11/2020,8,1004,1,80.88666667
8318,17/11/2020,9,1077,188,143.2233333
8319,18/11/2020,1,1039,2,83.77
8320,19/11/2020,5,1094,36,62.55733333
8321,20/11/2020,7,1055,173,79.40333333
8322,21/11/2020,18,1019,80,64.8
8323,22/11/2020,40,1068,137,74.86466667
8324,23/11/2020,24,1065,15,91.71333333
8325,24/11/2020,26,1040,167,107.0366667
8326,25/11/2020,10,1096,55,53.49
8327,26/11/2020,40,1076,187,135.8433333
8328,27/11/2020,44,1076,86,72.77
8329,28/11/2020,48,1084,79,99.48666667
8330,29/11/2020,12,1075,4,85.51666667
8331,30/11/2020,22,1030,144,151.8966667
8332,01/12/2020,27,1095,123,123.2966667
8333,02/12/2020,3,1028,11,61.73333333
8334,03/12/2020,18,1049,22,75.95333333
8335,04/12/2020,5,1093,193,85.91
8336,05/12/2020,14,1041,54,72.28333333
8337,06/12/2020,25,1086,90,83.39333333
8338,07/12/2020,31,1049,3,61.47
8339,08/12/2020,21,1029,97,107.7233333
8340,09/12/2020,48,1001,66,102.6283333
8341,10/12/2020,38,1085,185,118.7
8342,11/12/2020,48,1031,12,84.98
8343,12/12/2020,20,1027,124,83.36666667
8344,13/12/2020,14,1035,194,79.41666667
8345,14/12/2020,20,1008,101,99.69666667
8346,15/12/2020,37,1040,8,102.0633333
8347,16/12/2020,46,1058,81,75.06
8348,17/12/2020,30,1072,132,96.91666667
8349,18/12/2020,43,1006,44,98.69333333
8350,19/12/2020,41,1015,193,88.92
8351,20/12/2020,20,1021,134,82.45666667
8352,21/12/2020,7,1037,190,101.99
8353,22/12/2020,5,1070,121,99.36
8354,23/12/2020,31,1054,40,108.5233333
8355,24/12/2020,29,1029,86,121.31
8356,25/12/2020,15,1058,35,126.4466667
8357,26/12/2020,25,1089,127,99.91666667
8358,27/12/2020,13,1087,50,117.45
8359,28/12/2020,44,1091,168,82.32
8360,29/12/2020,24,1087,11,71.91666667
8361,30/12/2020,15,1019,66,126.54
8362,31/12/2020,24,1092,123,58.77333333
8363,01/01/2021,26,1034,126,94.22111111
8364,02/01/2021,19,1058,18,53.57666667
8365,03/01/2021,24,1071,70,73.59666667
8366,04/01/2021,19,1013,34,73.37
8367,05/01/2021,42,1004,12,64.13666667
8368,06/01/2021,17,1011,21,77.94666667
8369,07/01/2021,48,1050,60,75.08666667
8370,08/01/2021,5,1021,128,37.97666667
8371,09/01/2021,4,1060,10,48.58
8372,10/01/2021,22,1021,16,32.27
8373,11/01/2021,10,1043,23,45.91
8374,12/01/2021,21,1045,149,62.12666667
8375,13/01/2021,25,1042,61,28.81
8376,14/01/2021,6,1026,43,67.8
8377,15/01/2021,30,1031,16,67.88666667
8378,16/01/2021,29,1049,186,77.51
8379,17/01/2021,11,1068,11,44.54666667
8380,18/01/2021,11,1003,21,78.47333333
8381,19/01/2021,48,1039,121,75.15666667
8382,20/01/2021,46,1048,144,76.78666667
8383,21/01/2021,27,1021,161,48.94
8384,22/01/2021,19,1018,86,98.48333333
8385,23/01/2021,22,1097,161,70.07666667
8386,24/01/2021,28,1035,101,116.24
8387,25/01/2021,4,1032,98,136.0833333
8388,26/01/2021,37,1055,143,142.656
8389,27/01/2021,19,1011,65,137.2933333
8390,28/01/2021,17,1058,116,139.3766667
8391,29/01/2021,50,1095,132,91.15666667
8392,30/01/2021,40,1094,32,89.53666667
8393,31/01/2021,36,1038,136,118.7233333
8394,01/02/2021,23,1046,36,77.60333333
8395,02/02/2021,50,1020,100,137.3633333
8396,03/02/2021,28,1026,56,95.53333333
8397,04/02/2021,11,1011,88,92.08666667
8398,05/02/2021,14,1066,131,77.63333333
8399,06/02/2021,13,1081,142,79.95
8400,07/02/2021,24,1088,95,102.2466667
8401,08/02/2021,16,1094,34,75.28666667
8402,09/02/2021,28,1037,36,89.68
8403,10/02/2021,30,1006,163,128.28
8404,11/02/2021,44,1054,32,72.44
8405,12/02/2021,41,1087,1,65.44333333
8406,13/02/2021,39,1047,52,73.53333333
8407,14/02/2021,42,1099,141,99.17666667
8408,15/02/2021,27,1047,75,23.16333333
8409,16/02/2021,17,1026,75,85.00333333
8410,17/02/2021,50,1025,153,76.31666667
8411,18/02/2021,26,1036,64,55.25333333
8412,19/02/2021,7,1021,133,110.44
8413,20/02/2021,35,1058,125,141.0033333
8414,21/02/2021,15,1043,191,108.7066667
8415,22/02/2021,16,1023,76,102.0866667
8416,23/02/2021,21,1065,52,65.25
8417,24/02/2021,17,1059,174,140.6233333
8418,25/02/2021,45,1061,195,141.68
8419,26/02/2021,26,1074,175,138.7166667
8420,27/02/2021,35,1089,162,129.6433333
8421,28/02/2021,20,1086,20,124.7533333
8422,01/03/2021,20,1072,167,149.1766667
8423,02/03/2021,23,1064,52,134.4566667
8424,03/03/2021,5,1033,50,175.7833333
8425,04/03/2021,9,1076,68,97.92666667
8426,05/03/2021,23,1048,41,75.14333333
8427,06/03/2021,18,1039,171,82.86333333
8428,07/03/2021,29,1012,49,117.8666667
8429,08/03/2021,11,1076,71,78.40333333
8430,09/03/2021,43,1011,47,92.99
8431,10/03/2021,48,1048,57,59.03
8432,11/03/2021,8,1008,67,74.19333333
8433,12/03/2021,27,1051,46,74.98
8434,13/03/2021,2,1008,41,75.19
8435,14/03/2021,23,1080,157,71.28666667
8436,15/03/2021,21,1100,169,82.60666667
8437,16/03/2021,10,1082,85,98.46333333
8438,17/03/2021,38,1085,174,105.02
8439,18/03/2021,4,1068,25,59.08
8440,19/03/2021,21,1071,3,122.4333333
8441,20/03/2021,37,1098,30,142.23
8442,21/03/2021,43,1098,103,101.27
8443,22/03/2021,12,1036,86,67.24
8444,23/03/2021,48,1030,2,54.85
8445,24/03/2021,46,1090,9,37.5
8446,25/03/2021,14,1012,58,31.86666667
8447,26/03/2021,20,1075,4,51.70666667
8448,27/03/2021,47,1029,147,86.11666667
8449,28/03/2021,8,1003,85,38.97333333
8450,29/03/2021,27,1062,14,51.05
8451,30/03/2021,37,1011,129,41.11666667
8452,31/03/2021,41,1073,105,82.53333333
8453,01/04/2021,21,1090,20,71.28
8454,02/04/2021,48,1059,123,83.57
8455,03/04/2021,35,1072,74,82.67
8456,04/04/2021,44,1085,66,91.99
8457,05/04/2021,39,1072,65,68.23666667
8458,06/04/2021,49,1042,136,65.92666667
8459,07/04/2021,15,1006,9,67.43333333
8460,08/04/2021,47,1055,39,126.58
8461,09/04/2021,12,1082,64,70.75
8462,10/04/2021,34,1006,123,51.78
8463,11/04/2021,8,1021,57,48.26
8464,12/04/2021,37,1044,143,49.82
8465,13/04/2021,30,1048,106,28.01333333
8466,14/04/2021,3,1087,80,79.89666667
8467,15/04/2021,30,1036,85,138.05
8468,16/04/2021,29,1082,153,98.31
8469,17/04/2021,1,1091,144,91.26333333
8470,18/04/2021,16,1045,177,119.4033333
8471,19/04/2021,42,1003,73,126.0366667
8472,20/04/2021,31,1059,79,117.8966667
8473,21/04/2021,10,1012,48,116.9511111
8474,22/04/2021,30,1084,60,141.0366667
8475,23/04/2021,43,1019,61,121.8133333
8476,24/04/2021,26,1023,118,98.69666667
8477,25/04/2021,12,1005,44,69.54666667
8478,26/04/2021,40,1051,24,73.32
8479,27/04/2021,5,1019,179,66.87666667
8480,28/04/2021,9,1012,33,58.85333333
8481,29/04/2021,11,1092,140,83.85333333
8482,30/04/2021,47,1057,138,103.93
8483,01/05/2021,23,1037,159,39.75277778
8484,02/05/2021,17,1034,184,88.26666667
8485,03/05/2021,43,1080,4,115.3866667
8486,04/05/2021,13,1063,102,143.6366667
8487,05/05/2021,17,1004,164,118.83
8488,06/05/2021,23,1054,10,126.13
8489,07/05/2021,39,1054,195,130.16
8490,08/05/2021,9,1006,150,110.9033333
8491,09/05/2021,18,1007,166,127.4927778
8492,10/05/2021,18,1034,174,98.09
8493,11/05/2021,30,1068,195,139.8666667
8494,12/05/2021,42,1015,29,75.12666667
8495,13/05/2021,44,1013,101,141.2266667
8496,14/05/2021,26,1073,51,131.683
8497,15/05/2021,18,1037,188,128.48
8498,16/05/2021,21,1081,187,110.1166667
8499,17/05/2021,41,1038,133,111.06
8500,18/05/2021,41,1078,3,85.20333333
8501,19/05/2021,42,1031,114,138.0033333
8502,20/05/2021,33,1066,192,120.4
8503,21/05/2021,43,1083,94,123.2966667
8504,22/05/2021,14,1083,47,128.3633333
8505,23/05/2021,10,1060,40,92.04333333
8506,24/05/2021,28,1013,8,67.31666667
8507,25/05/2021,14,1021,108,123.82
8508,26/05/2021,19,1095,184,87.52
8509,27/05/2021,26,1044,118,89.73333333
8510,28/05/2021,10,1028,182,100.5933333
8511,29/05/2021,17,1057,84,91.05333333
8512,30/05/2021,34,1001,77,92.14666667
8513,31/05/2021,14,1099,6,115.0933333
8514,01/06/2021,26,1010,74,111.9133333
8515,02/06/2021,50,1008,53,43.32666667
8516,03/06/2021,34,1077,154,129.97
8517,04/06/2021,19,1063,70,65.81
8518,05/06/2021,24,1083,127,96.83
8519,06/06/2021,31,1067,26,59.85333333
8520,07/06/2021,40,1067,156,86.93333333
8521,08/06/2021,6,1027,53,71.13666667
8522,09/06/2021,20,1018,61,118.18
8523,10/06/2021,39,1035,168,111.7933333
8524,11/06/2021,45,1044,196,137.0866667
8525,12/06/2021,34,1098,15,57.53
8526,13/06/2021,22,1094,13,107.4766667
8527,14/06/2021,7,1008,195,113.0033333
8528,15/06/2021,33,1085,173,131.24
8529,16/06/2021,6,1046,79,118.26
8530,17/06/2021,16,1083,154,117.9933333
8531,18/06/2021,8,1043,56,107.25
8532,19/06/2021,45,1046,23,134.54
8533,20/06/2021,23,1040,39,134.51
8534,21/06/2021,18,1094,97,70.32333333
8535,22/06/2021,14,1056,21,46.56333333
8536,23/06/2021,50,1027,142,89.25333333
8537,24/06/2021,36,1020,13,40.92333333
8538,25/06/2021,15,1078,32,57.33
8539,26/06/2021,5,1057,140,76.26666667
8540,27/06/2021,46,1012,63,70.27
8541,28/06/2021,48,1023,52,98.13666667
8542,29/06/2021,15,1012,74,114.2433333
8543,30/06/2021,11,1044,22,57.29333333
8544,01/07/2021,2,1039,175,102.9666667
8545,02/07/2021,23,1042,153,95.20666667
8546,03/07/2021,24,1094,116,118.0566667
8547,04/07/2021,18,1048,93,84.93666667
8548,05/07/2021,4,1091,122,101.65
8549,06/07/2021,15,1088,199,139.36
8550,07/07/2021,12,1067,35,114.8966667
8551,08/07/2021,3,1094,93,126.7733333
8552,09/07/2021,32,1035,80,109.6433333
8553,10/07/2021,36,1097,72,138.5233333
8554,11/07/2021,21,1037,179,131.62
8555,12/07/2021,48,1040,187,108.8466667
8556,13/07/2021,6,1016,20,48.25666667
8557,14/07/2021,2,1048,122,108.29
8558,15/07/2021,9,1018,147,85.22047619
8559,16/07/2021,12,1018,16,137.26
8560,17/07/2021,44,1014,62,113.5266667
8561,18/07/2021,24,1096,29,89.35666667
8562,19/07/2021,14,1076,98,90.04666667
8563,20/07/2021,49,1042,92,76.70666667
8564,21/07/2021,41,1002,34,80.90666667
8565,22/07/2021,12,1053,81,60.36666667
8566,23/07/2021,27,1090,4,47.38333333
8567,24/07/2021,10,1087,55,83.87666667
8568,25/07/2021,43,1060,52,50.91666667
8569,26/07/2021,2,1035,98,69.81666667
8570,27/07/2021,31,1064,30,45.65333333
8571,28/07/2021,28,1033,187,85.65333333
8572,29/07/2021,16,1041,64,66.27
8573,30/07/2021,1,1063,166,105.81
8574,31/07/2021,22,1089,30,85.25
8575,01/08/2021,1,1004,43,76.64666667
8576,02/08/2021,31,1021,96,98.34333333
8577,03/08/2021,22,1004,56,109.41
8578,04/08/2021,34,1095,134,113.3033333
8579,05/08/2021,12,1056,3,51.31333333
8580,06/08/2021,23,1079,168,83.76
8581,07/08/2021,28,1004,78,68.78333333
8582,08/08/2021,50,1004,115,97.87333333
8583,09/08/2021,12,1003,38,55.26333333
8584,10/08/2021,27,1055,145,141.4133333
8585,11/08/2021,23,1069,179,108.5033333
8586,12/08/2021,1,1083,155,120.9133333
8587,13/08/2021,43,1032,165,91.37333333
8588,14/08/2021,2,1058,26,108.38
8589,15/08/2021,44,1073,188,138.0866667
8590,16/08/2021,31,1067,100,106.8933333
8591,17/08/2021,2,1034,88,153.8966667
8592,18/08/2021,49,1063,149,148.48
8593,19/08/2021,25,1089,65,111.16
8594,20/08/2021,38,1010,62,108.9833333
8595,21/08/2021,48,1032,170,127.78
8596,22/08/2021,19,1005,96,95.72333333
8597,23/08/2021,28,1029,63,85.14
8598,24/08/2021,6,1007,58,115.33
8599,25/08/2021,39,1015,112,85.42666667
8600,26/08/2021,19,1002,81,109.18
8601,27/08/2021,17,1010,62,73.95666667
8602,28/08/2021,6,1011,67,66.0075
8603,29/08/2021,15,1053,101,88.965
8604,30/08/2021,22,1056,29,59.54333333
8605,31/08/2021,41,1040,147,84.67
8606,01/09/2021,34,1058,107,74.19666667
8607,02/09/2021,5,1085,117,74.99333333
8608,03/09/2021,23,1076,97,95.62
8609,04/09/2021,5,1068,111,105.78
8610,05/09/2021,44,1092,133,102.79
8611,06/09/2021,10,1093,194,133.5133333
8612,07/09/2021,4,1077,9,71.94666667
8613,08/09/2021,12,1082,169,141.8866667
8614,09/09/2021,47,1027,153,111.4833333
8615,10/09/2021,10,1003,116,104.92
8616,11/09/2021,30,1099,84,133.92
8617,12/09/2021,50,1039,75,131.32
8618,13/09/2021,24,1022,121,101.8566667
8619,14/09/2021,5,1081,140,96.64333333
8620,15/09/2021,13,1092,65,136.42
8621,16/09/2021,36,1061,81,125.43
8622,17/09/2021,9,1038,144,112.47
8623,18/09/2021,18,1016,55,96.37333333
8624,19/09/2021,35,1069,166,110.7066667
8625,20/09/2021,31,1086,43,87.76333333
8626,21/09/2021,24,1017,127,115.13
8627,22/09/2021,43,1061,136,90.145
8628,23/09/2021,4,1075,53,121.5233333
8629,24/09/2021,41,1086,61,109.3766667
8630,25/09/2021,26,1044,70,104.9733333
8631,26/09/2021,44,1044,174,80.70666667
8632,27/09/2021,42,1100,137,90.49666667
8633,28/09/2021,10,1041,195,160.6233333
8634,29/09/2021,41,1055,100,112.63
8635,30/09/2021,42,1003,23,111.57
8636,01/10/2021,9,1091,31,127.96
8637,02/10/2021,1,1013,34,147.91
8638,03/10/2021,16,1077,35,65.49333333
8639,04/10/2021,46,1051,48,55.82666667
8640,05/10/2021,13,1054,21,47.54
8641,06/10/2021,38,1094,67,48.02
8642,07/10/2021,14,1018,38,27.54
8643,08/10/2021,40,1040,53,56.90333333
8644,09/10/2021,23,1097,35,38.54333333
8645,10/10/2021,18,1081,14,56.33
8646,11/10/2021,28,1010,80,65.70666667
8647,12/10/2021,20,1041,58,47.51666667
8648,13/10/2021,1,1044,68,49.57333333
8649,14/10/2021,12,1088,73,56.34333333
8650,15/10/2021,27,1093,38,39.01666667
8651,16/10/2021,43,1008,143,49.44333333
8652,17/10/2021,13,1036,182,55.58333333
8653,18/10/2021,4,1056,65,84.8
8654,19/10/2021,25,1014,10,74.54333333
8655,20/10/2021,6,1029,139,116.6366667
8656,21/10/2021,45,1007,95,74.97333333
8657,22/10/2021,22,1089,115,117.3066667
8658,23/10/2021,45,1042,164,96.45333333
8659,24/10/2021,38,1030,57,80.93333333
8660,25/10/2021,36,1092,38,57.36666667
8661,26/10/2021,3,1074,81,110.42
8662,27/10/2021,15,1047,196,122.9033333
8663,28/10/2021,11,1034,107,90.84333333
8664,29/10/2021,34,1062,37,78.26666667
8665,30/10/2021,27,1016,18,88.09
8666,31/10/2021,23,1074,39,87.22
8667,01/11/2021,17,1029,164,134.1733333
8668,02/11/2021,23,1015,40,69.95666667
8669,03/11/2021,34,1092,7,58.29666667
8670,04/11/2021,21,1051,147,86.99666667
8671,05/11/2021,33,1056,37,48.3
8672,06/11/2021,5,1088,8,115.68
8673,07/11/2021,17,1042,164,101.9733333
8674,08/11/2021,1,1020,71,54.94666667
8675,09/11/2021,7,1047,92,96.31666667
8676,10/11/2021,3,1064,128,85.27333333
8677,11/11/2021,26,1093,169,106.1966667
8678,12/11/2021,16,1002,43,94.38666667
8679,13/11/2021,16,1032,82,108.49
8680,14/11/2021,44,1054,165,105.0566667
8681,15/11/2021,41,1042,193,142.2
8682,16/11/2021,14,1030,54,117.25
8683,17/11/2021,44,1009,118,171.7133333
8684,18/11/2021,26,1019,150,129.8166667
8685,19/11/2021,27,1006,175,119.1133333
8686,20/11/2021,48,1072,173,127.16
8687,21/11/2021,17,1098,153,161.4933333
8688,22/11/2021,44,1058,20,104.6066667
8689,23/11/2021,4,1001,30,146.5266667
8690,24/11/2021,17,1013,179,123.6233333
8691,25/11/2021,33,1006,199,144.8866667
8692,26/11/2021,30,1099,131,87.37
8693,27/11/2021,21,1029,70,128.2366667
8694,28/11/2021,17,1066,80,45.87666667
8695,29/11/2021,11,1074,77,115.92
8696,30/11/2021,30,1031,7,92.37333333
8697,01/12/2021,18,1072,29,147.8233333
8698,02/12/2021,20,1041,183,120.4566667
8699,03/12/2021,34,1039,2,45.48
8700,04/12/2021,41,1057,126,69.18666667
8701,05/12/2021,28,1028,154,64.4
8702,06/12/2021,9,1031,173,87.09
8703,07/12/2021,44,1013,54,59.99
8704,08/12/2021,31,1071,115,130.5533333
8705,09/12/2021,45,1051,38,42.99333333
8706,10/12/2021,16,1065,9,102.4866667
8707,11/12/2021,31,1045,100,74.99333333
8708,12/12/2021,29,1053,70,56.22666667
8709,13/12/2021,13,1057,54,65.23666667
8710,14/12/2021,23,1026,175,78.76666667
8711,15/12/2021,14,1016,94,58.56333333
8712,16/12/2021,39,1012,176,98.70333333
8713,17/12/2021,2,1016,78,85.75666667
8714,18/12/2021,12,1098,152,111.9855556
8715,19/12/2021,28,1054,82,131.49
8716,20/12/2021,32,1091,130,119.3433333
8717,21/12/2021,49,1052,96,115.2666667
8718,22/12/2021,24,1089,90,97.62
8719,23/12/2021,37,1083,31,98.56666667
8720,24/12/2021,29,1071,149,88.13333333
8721,25/12/2021,42,1076,78,114.97
8722,26/12/2021,18,1024,64,53.23
8723,27/12/2021,3,1058,49,88.19777778
8724,28/12/2021,13,1039,175,96.66111111
8725,29/12/2021,13,1069,129,102.6233333
8726,30/12/2021,42,1001,162,110.5166667
8727,31/12/2021,29,1071,160,94.95333333
8728,01/01/2022,2,1090,191,136.32
8729,02/01/2022,28,1088,63,128.6833333
8730,03/01/2022,48,1061,180,166.1766667
8731,04/01/2022,4,1048,167,152.53
8732,05/01/2022,5,1062,76,139.2466667
8733,06/01/2022,39,1081,48,139.75
8734,07/01/2022,41,1004,131,138.4666667
8735,08/01/2022,5,1080,142,104.9066667
8736,09/01/2022,8,1100,86,127.6966667
8737,10/01/2022,34,1069,26,97.64333333
8738,11/01/2022,25,1069,35,113.65
8739,12/01/2022,27,1052,103,93.85666667
8740,13/01/2022,7,1046,4,58.76
8741,14/01/2022,36,1017,173,106.74
8742,15/01/2022,32,1085,26,33.26
8743,16/01/2022,21,1030,107,51.15666667
8744,17/01/2022,47,1049,181,72.73333333
8745,18/01/2022,18,1051,192,105.37
8746,19/01/2022,2,1033,154,134.2733333
8747,20/01/2022,46,1087,90,142.3066667
8748,21/01/2022,42,1058,115,112.69
8749,22/01/2022,5,1093,124,163.0866667
8750,23/01/2022,44,1039,157,140.0966667
8751,24/01/2022,42,1071,96,135.6833333
8752,25/01/2022,50,1037,61,137.8633333
8753,26/01/2022,38,1071,142,134.99
8754,27/01/2022,28,1015,181,117.23
8755,28/01/2022,31,1061,187,96.26333333
8756,29/01/2022,44,1093,197,147.6966667
8757,30/01/2022,24,1010,158,146.76
8758,31/01/2022,33,1020,22,146.5933333
8759,01/02/2022,39,1009,94,140.6166667
8760,02/02/2022,12,1070,134,139.1566667
8761,03/02/2022,39,1020,5,97.36333333
8762,04/02/2022,9,1064,41,103.97
8763,05/02/2022,15,1085,100,99.97
8764,06/02/2022,23,1007,86,83.94
8765,07/02/2022,44,1064,47,47.35
8766,08/02/2022,45,1048,23,71.28666667
8767,09/02/2022,22,1098,77,58.85
8768,10/02/2022,36,1047,181,98.74666667
8769,11/02/2022,10,1064,168,81.63
8770,12/02/2022,28,1067,108,99.05
8771,13/02/2022,35,1045,127,82.2
8772,14/02/2022,29,1017,189,123.5633333
8773,15/02/2022,5,1051,80,132.9833333
8774,16/02/2022,4,1043,14,117.28
8775,17/02/2022,15,1066,22,107.5266667
8776,18/02/2022,30,1076,68,78.86333333
8777,19/02/2022,26,1013,81,100.2133333
8778,20/02/2022,23,1100,131,104.8566667
8779,21/02/2022,39,1076,195,69.63333333
8780,22/02/2022,29,1027,166,75.16666667
8781,23/02/2022,22,1090,7,55.39666667
8782,24/02/2022,35,1047,141,111.2066667
8783,25/02/2022,48,1040,96,121.1333333
8784,26/02/2022,47,1069,183,135.6966667
8785,27/02/2022,18,1032,2,81.52333333
8786,28/02/2022,35,1100,108,129.0966667
8787,01/03/2022,46,1045,165,78.93666667
8788,02/03/2022,33,1080,110,111.6233333
8789,03/03/2022,7,1074,93,120.7066667
8790,04/03/2022,34,1037,178,143.7333333
8791,05/03/2022,10,1015,148,85.47666667
8792,06/03/2022,24,1075,49,125.4466667
8793,07/03/2022,25,1009,139,99.72
8794,08/03/2022,48,1082,50,137.6033333
8795,09/03/2022,44,1097,41,74.59666667
8796,10/03/2022,27,1055,119,76.86
8797,11/03/2022,50,1009,73,109.7933333
8798,12/03/2022,6,1064,4,68.67666667
8799,13/03/2022,49,1041,43,92.77333333
8800,14/03/2022,8,1015,31,36.36333333
8801,15/03/2022,21,1036,130,77.11333333
8802,16/03/2022,41,1036,12,59.75
8803,17/03/2022,19,1065,85,71.72333333
8804,18/03/2022,34,1028,112,51.18666667
8805,19/03/2022,39,1033,158,73.97333333
8806,20/03/2022,43,1065,172,110.39
8807,21/03/2022,23,1054,114,137.96
8808,22/03/2022,13,1006,75,85.21
8809,23/03/2022,42,1075,36,116.3266667
8810,24/03/2022,47,1048,25,80.01
8811,25/03/2022,39,1091,71,114.6966667
8812,26/03/2022,28,1069,50,93.50333333
8813,27/03/2022,6,1074,72,57.6
8814,28/03/2022,12,1028,121,84.99333333
8815,29/03/2022,3,1016,150,33.6
8816,30/03/2022,48,1026,36,75.57333333
8817,31/03/2022,20,1050,102,93.125
8818,01/04/2022,41,1054,131,65.25055556
8819,02/04/2022,42,1092,78,79.76666667
8820,03/04/2022,45,1078,27,118.0633333
8821,04/04/2022,8,1013,90,148.0026667
8822,05/04/2022,26,1065,7,41.76333333
8823,06/04/2022,38,1035,165,95.52333333
8824,07/04/2022,28,1079,183,86.34
8825,08/04/2022,35,1029,44,74.53666667
8826,09/04/2022,44,1031,72,73.08333333
8827,10/04/2022,41,1012,104,108.6133333
8828,11/04/2022,41,1069,188,105.31
8829,12/04/2022,43,1032,59,70.80333333
8830,13/04/2022,38,1010,180,114
8831,14/04/2022,2,1005,132,91.97333333
8832,15/04/2022,7,1027,130,124.03
8833,16/04/2022,41,1039,145,139.0833333
8834,17/04/2022,25,1021,158,120.6
8835,18/04/2022,50,1016,176,135.2
8836,19/04/2022,32,1029,107,125.0766667
8837,20/04/2022,12,1079,130,166.8666667
8838,21/04/2022,11,1071,79,154.8966667
8839,22/04/2022,10,1082,104,137.7933333
8840,23/04/2022,35,1083,66,84.1395
8841,24/04/2022,44,1081,155,107.2033333
8842,25/04/2022,4,1014,149,119.0233333
8843,26/04/2022,42,1041,93,92.26
8844,27/04/2022,2,1074,133,116.3233333
8845,28/04/2022,44,1089,65,121.0566667
8846,29/04/2022,28,1041,25,41.67
8847,30/04/2022,43,1044,25,93.05333333
8848,01/05/2022,46,1073,48,83.74
8849,02/05/2022,47,1016,11,62.86666667
8850,03/05/2022,14,1024,19,66.41333333
8851,04/05/2022,44,1021,18,43.27333333
8852,05/05/2022,29,1059,7,43.24666667
8853,06/05/2022,2,1098,125,38.56666667
8854,07/05/2022,34,1039,87,61.78333333
8855,08/05/2022,33,1071,4,35.02333333
8856,09/05/2022,20,1007,149,88.01
8857,10/05/2022,47,1028,128,90.82666667
8858,11/05/2022,30,1051,41,68.04666667
8859,12/05/2022,42,1035,77,88.29666667
8860,13/05/2022,26,1058,134,74.88666667
8861,14/05/2022,20,1010,191,119.3733333
8862,15/05/2022,1,1038,146,91.18666667
8863,16/05/2022,1,1032,27,115.701
8864,17/05/2022,25,1062,174,123.9833333
8865,18/05/2022,33,1098,122,102
8866,19/05/2022,23,1088,46,92.97666667
8867,20/05/2022,11,1050,85,129.2166667
8868,21/05/2022,44,1041,45,85.84
8869,22/05/2022,15,1047,43,125.1466667
8870,23/05/2022,14,1002,50,109.4033333
8871,24/05/2022,1,1042,80,53.29333333
8872,25/05/2022,33,1004,21,33.76
8873,26/05/2022,6,1001,128,101.3733333
8874,27/05/2022,23,1022,33,58.84333333
8875,28/05/2022,26,1011,30,63.65333333
8876,29/05/2022,3,1011,126,66.82666667
8877,30/05/2022,46,1014,129,48
8878,31/05/2022,6,1091,197,67.38333333
8879,01/06/2022,40,1097,33,90.75333333
8880,02/06/2022,25,1092,75,116.8933333
8881,03/06/2022,47,1087,72,83.91
8882,04/06/2022,17,1073,95,106.72
8883,05/06/2022,28,1059,89,66.95333333
8884,06/06/2022,32,1018,146,102.24
8885,07/06/2022,29,1061,140,130.17
8886,08/06/2022,23,1024,140,123.4555556
8887,09/06/2022,41,1027,192,120.4033333
8888,10/06/2022,16,1035,29,140.4833333
8889,11/06/2022,32,1068,77,137.3866667
8890,12/06/2022,26,1022,19,99.36333333
8891,13/06/2022,33,1011,84,106.2833333
8892,14/06/2022,48,1071,2,73.68666667
8893,15/06/2022,19,1058,12,71.69666667
8894,16/06/2022,41,1098,172,62.03333333
8895,17/06/2022,17,1076,74,38.18666667
8896,18/06/2022,38,1004,36,43.90333333
8897,19/06/2022,14,1066,145,86.58116667
8898,20/06/2022,18,1065,135,83.61666667
8899,21/06/2022,21,1018,101,89.89666667
8900,22/06/2022,46,1059,18,72.78
8901,23/06/2022,39,1023,13,112.9533333
8902,24/06/2022,42,1098,60,71.65666667
8903,25/06/2022,48,1004,140,107.8933333
8904,26/06/2022,39,1053,79,60.36666667
8905,27/06/2022,28,1083,176,118.6233333
8906,28/06/2022,20,1040,179,53.29333333
8907,29/06/2022,6,1040,101,75.26333333
8908,30/06/2022,26,1051,67,117.5
8909,01/07/2022,6,1009,188,157.3933333
8910,02/07/2022,39,1023,138,134.1133333
8911,03/07/2022,26,1013,23,103.09
8912,04/07/2022,17,1001,132,136.9233333
8913,05/07/2022,40,1076,126,111.3433333
8914,06/07/2022,2,1010,25,88.35333333
8915,07/07/2022,21,1027,193,113.35
8916,08/07/2022,7,1019,189,118.43
8917,09/07/2022,44,1096,69,124.5666667
8918,10/07/2022,20,1022,197,159.0333333
8919,11/07/2022,3,1089,47,108.2433333
8920,12/07/2022,36,1011,27,72.07333333
8921,13/07/2022,43,1075,125,144.1033333
8922,14/07/2022,44,1090,190,148.06
8923,15/07/2022,19,1016,71,88.96333333
8924,16/07/2022,30,1029,49,108.1433333
8925,17/07/2022,11,1030,61,114.3266667
8926,18/07/2022,13,1011,88,109.0266667
8927,19/07/2022,33,1057,87,125.9633333
8928,20/07/2022,38,1065,158,91.2
8929,21/07/2022,48,1006,31,50.5
8930,22/07/2022,2,1077,144,85.48
8931,23/07/2022,46,1091,92,73.73666667
8932,24/07/2022,23,1035,193,114.6
8933,25/07/2022,50,1097,11,78.97333333
8934,26/07/2022,49,1059,190,153.4566667
8935,27/07/2022,20,1014,38,79.05
8936,28/07/2022,50,1043,96,133.3266667
8937,29/07/2022,30,1046,93,104.1166667
